phase,method_or_variant,instance,seed,command,status,started_at,finished_at,runtime_seconds,return_code,output_dir,log_path,error_message
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,103,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 103 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s103 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T04:51:21+00:00,2026-09-05T05:15:37+00:00,1455.617411,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s103,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s103.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,104,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 104 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s104 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T04:52:08+00:00,2026-09-05T05:11:24+00:00,1156.146813,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s104,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s104.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,105,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 105 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s105 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T04:52:39+00:00,2026-09-05T05:17:10+00:00,1470.766192,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s105,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s105.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,106,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 106 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s106 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T04:53:48+00:00,2026-09-05T05:15:29+00:00,1300.281375,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s106,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s106.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,107,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 107 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s107 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T05:06:23+00:00,2026-09-05T05:31:59+00:00,1535.771281,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s107,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s107.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,108,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 108 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s108 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T05:06:58+00:00,2026-09-05T05:30:09+00:00,1391.249517,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s108,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s108.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,109,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 109 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s109 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T05:07:59+00:00,2026-09-05T05:29:30+00:00,1291.161593,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s109,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s109.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,110,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 110 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s110 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T05:09:05+00:00,2026-09-05T05:31:58+00:00,1372.848888,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s110,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s110.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,111,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 111 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s111 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T05:10:05+00:00,2026-09-05T05:34:23+00:00,1458.378521,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s111,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s111.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,112,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 112 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s112 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T05:11:24+00:00,2026-09-05T05:32:35+00:00,1270.90116,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s112,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s112.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,113,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 113 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s113 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T05:15:29+00:00,2026-09-05T05:36:20+00:00,1251.469274,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s113,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s113.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,114,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 114 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s114 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T05:15:37+00:00,2026-09-05T05:37:19+00:00,1302.549781,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s114,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s114.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,115,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 115 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s115 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T05:17:10+00:00,2026-09-05T05:40:20+00:00,1390.078913,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s115,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s115.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,116,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 116 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s116 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T05:29:30+00:00,2026-09-05T05:52:22+00:00,1372.552267,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s116,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s116.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,117,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 117 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s117 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T05:30:09+00:00,2026-09-05T05:53:41+00:00,1412.202418,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s117,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s117.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,118,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 118 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s118 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T05:31:58+00:00,2026-09-05T05:55:27+00:00,1409.132949,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s118,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s118.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,119,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 119 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s119 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T05:31:59+00:00,2026-09-05T05:54:38+00:00,1359.375641,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s119,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s119.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,120,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 120 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s120 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T05:32:35+00:00,2026-09-05T05:55:17+00:00,1361.989662,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s120,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s120.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,121,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 121 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s121 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T05:34:23+00:00,2026-09-05T05:55:37+00:00,1273.80605,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s121,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s121.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,122,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 122 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s122 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T05:36:20+00:00,2026-09-05T05:55:13+00:00,1133.226366,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s122,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s122.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,123,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 123 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s123 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T05:37:19+00:00,2026-09-05T06:01:52+00:00,1472.298182,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s123,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s123.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,124,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 124 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s124 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T05:40:20+00:00,2026-09-05T05:59:15+00:00,1134.33733,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s124,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s124.log,
